TIME_PERIOD,OBS_VALUE
2019-S1,6190114.230
2019-S2,5962277.674
2020-S1,8587366.720
2020-S2,8448940.067
2021-S1,6816729.647
2021-S2,6744233.876
2022-S1,10110843.173
2022-S2,12823162.936
2023-S1,12613142.852
2023-S2,11255142.413
2024-S1,10520521.741
2024-S2,10180548.501
2025-S1,13511458.771
2025-S2,14841355.897
2015-S1,11425.074
2015-S2,11799.303
2016-S1,11869.900
2016-S2,11660.985
2017-S1,11429.765
2017-S2,9853.534
2018-S1,14026.679
2018-S2,14011.132
2019-S1,15266.438
2019-S2,10277.199
2020-S1,17732.968
2020-S2,14668.429
2021-S1,13851.446
2021-S2,14629.890
2022-S1,32735.566
2022-S2,52049.043
2023-S1,42008.864
2023-S2,32378.915
2024-S1,29896.646
2024-S2,23257.439
2025-S1,18260.487
2025-S2,13833.253
2015-S1,2030476.997
2015-S2,1696408.721
2016-S1,1598408.723
2016-S2,1112654.961
2017-S1,912625.662
2017-S2,683439.266
2018-S1,579441.166
2018-S2,527837.258
2019-S1,451925.805
2019-S2,384272.619
2020-S1,423868.109
2020-S2,360357.738
2021-S1,345468.133
2021-S2,370501.520
2022-S1,384174.958
2022-S2,376833.019
2023-S1,349032.789
2023-S2,402662.261
2024-S1,309163.001
2024-S2,274340.331
2025-S1,355370.640
2025-S2,323671.122
2015-S1,1390683.041
2015-S2,1310246.258
2016-S1,1267299.363
2016-S2,1165295.163
2017-S1,1383843.671
2017-S2,1353445.246
2018-S1,1410485.077
2018-S2,1303673.633
2019-S1,1342375.156
2019-S2,1328463.904
2020-S1,1337345.264
2020-S2,1315523.910
2021-S1,1385173.519
2021-S2,1533669.664
2022-S1,1706254.459
2022-S2,1737354.665
2023-S1,2198156.421
2023-S2,1965752.765
2024-S1,2008544.734
2024-S2,1856576.991
2025-S1,2584822.839
2025-S2,2424780.822
2015-S1,227396.858
2015-S2,244647.622
2016-S1,168759.441
2016-S2,197508.943
2017-S1,249370.010
2017-S2,245684.088
2018-S1,218940.527
2018-S2,217206.448
2019-S1,206077.722
2019-S2,182410.760
2020-S1,178745.349
2020-S2,185326.862
2021-S1,221168.422
2021-S2,182700.000
2022-S1,179807.649
2022-S2,180924.472
2023-S1,151520.578
2023-S2,160056.310
2024-S1,156465.651
2024-S2,168412.398
2025-S1,181765.937
2025-S2,167889.435
2015-S1,12312595.674
2015-S2,11812289.165
2016-S1,12242683.232
2016-S2,11755176.648
2017-S1,12014131.658
2017-S2,12348640.996
2018-S1,12700636.902
2018-S2,11791573.521
2019-S1,12453666.445
2019-S2,12075246.287
2020-S1,11831482.207
2020-S2,12634716.486
2021-S1,12760823.348
2021-S2,13288653.388
2022-S1,14323120.501
2022-S2,14582469.015
2023-S1,15774062.170
2023-S2,16526769.379
2024-S1,17053409.792
2024-S2,17385046.291
2025-S1,20009528.493
2025-S2,20212776.172
2015-S1,134661.000
2015-S2,112784.000
2016-S1,95977.000
2016-S2,81764.000
2017-S1,74402.000
2017-S2,59162.000
2018-S1,51818.000
2018-S2,45709.000
2019-S1,43072.000
2019-S2,38503.000
2020-S1,35679.000
2020-S2,35327.000
2021-S1,38699.000
2021-S2,43293.000
2022-S1,41282.000
2022-S2,42803.000
2023-S1,42368.000
2023-S2,49514.000
2024-S1,51882.000
2024-S2,55895.000
2025-S1,50323.000
2025-S2,62543.000
2015-S1,936537.000
2015-S2,538808.000
2016-S1,482538.000
2016-S2,493989.000
2017-S1,642621.000
2017-S2,588800.000
2018-S1,550266.000
2018-S2,317489.000
2019-S1,508750.000
2019-S2,523134.000
2020-S1,646405.000
2020-S2,574665.000
2021-S1,630842.000
2021-S2,699415.000
2022-S1,833943.000
2022-S2,777741.000
2023-S1,702391.000
2023-S2,603940.000
2024-S1,647111.000
2024-S2,620293.000
2025-S1,770598.000
2025-S2,681360.000
2015-S1,671.205
2015-S2,661.699
2016-S1,637.527
2016-S2,753.010
2017-S1,653.137
2017-S2,625.773
2018-S1,633.883
2018-S2,632.496
2019-S1,661.359
2019-S2,630.867
2020-S1,669.102
2020-S2,664.181
2021-S1,663.301
2021-S2,629.453
2022-S1,607.329
2022-S2,612.759
2023-S1,643.554
2023-S2,591.278
2024-S1,603.633
2024-S2,600.981
2025-S1,600.641
2025-S2,629.231
2015-S1,61687.183
2015-S2,7469.818
2016-S1,8533.000
2016-S2,10028.359
2017-S1,17378.075
2017-S2,8966.142
2018-S1,13247.667
2018-S2,45768.616
2019-S1,14270.000
2019-S2,16696.000
2020-S1,15488.000
2020-S2,10387.000
2021-S1,9857.000
2021-S2,8125.000
2022-S1,9575.336
2022-S2,4272.389
2023-S1,8841.427
2023-S2,8608.754
2024-S1,7720.946
2024-S2,8775.603
2025-S1,9392.326
2025-S2,11855.114
2015-S1,117867.883
2015-S2,115363.572
2016-S1,365762.478
2016-S2,160439.492
2017-S1,150760.153
2017-S2,124753.531
2018-S1,149531.160
2018-S2,122215.579
2019-S1,112165.727
2019-S2,157894.977
2020-S1,125579.576
2020-S2,185305.206
2021-S1,126673.958
2021-S2,152404.189
2022-S1,223034.189
2022-S2,214637.296
2023-S1,169210.274
2023-S2,153117.172
2024-S1,116301.264
2024-S2,172531.684
2025-S1,218529.048
2025-S2,165818.787
2015-S1,651.241
2015-S2,414.725
2016-S1,492.620
2016-S2,339.113
2017-S1,420.244
2017-S2,224.910
2018-S1,346.775
2018-S2,1078.417
2019-S1,288.441
2019-S2,319.621
2020-S1,418.892
2020-S2,324.079
2021-S1,509.629
2021-S2,234.929
2022-S1,588.926
2022-S2,573.870
2023-S1,456.553
2023-S2,395.547
2024-S1,325.357
2024-S2,439.762
2025-S1,367.459
2025-S2,403.353
2015-S1,1193047.500
2015-S2,1093298.000
2016-S1,979245.500
2016-S2,1044746.000
2017-S1,906636.000
2017-S2,787855.000
2018-S1,695805.500
2018-S2,754727.500
2019-S1,718157.500
2019-S2,725540.000
2020-S1,757405.000
2020-S2,613987.500
2021-S1,575576.500
2021-S2,540501.500
2022-S1,494172.000
2022-S2,552553.000
2023-S1,515987.500
2023-S2,483312.000
2024-S1,462640.500
2024-S2,449192.500
2025-S1,1112706.000
2025-S2,532530.500
2015-S1,6822.000
2015-S2,8539.000
2016-S1,7717.000
2016-S2,10969.000
2017-S1,12806.000
2017-S2,12730.000
2018-S1,17297.000
2018-S2,19724.000
2019-S1,26311.000
2019-S2,31918.000
2020-S1,37740.000
2020-S2,32421.000
2021-S1,18269.000
2021-S2,11996.000
2022-S1,12329.000
2022-S2,7514.000
2023-S1,5341.000
2023-S2,4515.000
2024-S1,4213.000
2024-S2,4046.000
2025-S1,6811.000
2025-S2,5939.000
2015-S1,146762.707
2015-S2,112600.652
2016-S1,164337.036
2016-S2,105906.281
2017-S1,96239.327
2017-S2,89879.281
2018-S1,80919.784
2018-S2,77442.241
2019-S1,116838.537
2019-S2,105544.577
2020-S1,167484.424
2020-S2,141375.065
2021-S1,130607.133
2021-S2,125377.586
2022-S1,154605.701
2022-S2,168813.248
2023-S1,160675.892
2023-S2,138190.547
2024-S1,133555.475
2024-S2,124135.060
2025-S1,127566.378
2025-S2,146674.495
2015-S1,192573.000
2015-S2,236000.000
2016-S1,247143.000
2016-S2,295789.000
2017-S1,311401.000
2017-S2,257926.000
2018-S1,221403.000
2018-S2,222271.000
2019-S1,210179.000
2019-S2,202277.000
2020-S1,192230.000
2020-S2,171128.000
2021-S1,161182.000
2021-S2,161107.000
2022-S1,174241.000
2022-S2,197685.000
2023-S1,191736.000
2023-S2,182052.000
2024-S1,190451.000
2024-S2,170548.000
2025-S1,185960.000
2025-S2,207413.000
2015-S1,59888.000
2015-S2,115386.000
2016-S1,35190.000
2016-S2,50443.000
2017-S1,47261.000
2017-S2,38998.000
2018-S1,30219.000
2018-S2,26835.000
2019-S1,26604.000
2019-S2,25085.000
2020-S1,32800.000
2020-S2,33222.000
2021-S1,32958.000
2021-S2,31470.000
2022-S1,59825.000
2022-S2,47724.000
2023-S1,81858.000
2023-S2,75588.000
2024-S1,90517.000
2024-S2,106173.000
2025-S1,187666.000
2025-S2,190491.000
2016-S1,1510.437
2016-S2,1649.252
2017-S1,2055.302
2017-S2,12093.137
2018-S1,5082.818
2018-S2,10017.734
2019-S1,11732.520
2019-S2,19569.672
2020-S1,22882.547
2020-S2,26518.162
2021-S1,23319.469
2021-S2,20138.520
2022-S1,18071.801
2022-S2,35155.932
2023-S1,88035.640
2023-S2,70303.093
2024-S1,125116.841
2024-S2,119331.056
2025-S1,265952.659
2025-S2,215781.514
2015-S1,26488.000
2015-S2,31269.000
2016-S1,36635.000
2016-S2,33416.000
2017-S1,38923.000
2017-S2,73428.000
2018-S1,89214.000
2018-S2,104167.000
2019-S1,63853.000
2019-S2,60182.000
2020-S1,65467.000
2020-S2,59442.000
2021-S1,21381.000
2021-S2,18397.000
2022-S1,21581.000
2022-S2,14816.000
2023-S1,13618.000
2023-S2,8504.000
2024-S1,8816.000
2024-S2,8805.000
2025-S1,15778.000
2025-S2,24017.000
2015-S1,19783.000
2015-S2,22574.000
2016-S1,28481.000
2016-S2,31580.000
2017-S1,30141.000
2017-S2,26335.000
2018-S1,26261.000
2018-S2,25375.000
2019-S1,14594.000
2019-S2,18198.000
2020-S1,15652.000
2020-S2,17701.000
2021-S1,20973.000
2021-S2,17088.000
2022-S1,17901.000
2022-S2,13986.000
2023-S1,12294.000
2023-S2,6472.000
2024-S1,7795.000
2024-S2,5856.000
2025-S1,9668.000
2025-S2,7116.000
2015-S1,9843733.666
2015-S2,9016406.477
2016-S1,9569271.064
2016-S2,9186190.305
2017-S1,10162629.136
2017-S2,10424977.197
2018-S1,10283706.784
2018-S2,9997602.125
2019-S1,10452630.565
2019-S2,10198188.944
2020-S1,10214296.864
2020-S2,10927962.972
2021-S1,11419466.580
2021-S2,11389815.839
2022-S1,11729731.795
2022-S2,12246418.782
2023-S1,12586970.866
2023-S2,12250285.523
2024-S1,12901064.652
2024-S2,13507603.567
2025-S1,14451919.244
2025-S2,14802220.596
2015-S1,1408993.000
2015-S2,1534736.000
2016-S1,1609539.000
2016-S2,1337194.000
2017-S1,1093557.000
2017-S2,705862.000
2018-S1,516446.000
2018-S2,470578.000
2019-S1,411483.000
2019-S2,404582.000
2020-S1,371693.000
2020-S2,263837.000
2021-S1,195015.000
2021-S2,233173.000
2022-S1,242532.000
2022-S2,230678.000
2023-S1,248692.000
2023-S2,253576.000
2024-S1,234213.000
2024-S2,189167.000
2025-S1,199426.000
2025-S2,206258.000
2015-S1,925332.000
2015-S2,1043709.000
2016-S1,694221.000
2016-S2,498542.000
2017-S1,445225.000
2017-S2,339558.000
2018-S1,253498.000
2018-S2,302297.000
2019-S1,228542.000
2019-S2,198460.000
2020-S1,223488.000
2020-S2,194795.000
2021-S1,172925.000
2021-S2,181390.000
2022-S1,226908.000
2022-S2,231997.000
2023-S1,213383.000
2023-S2,271581.000
2024-S1,177182.000
2024-S2,170797.000
2025-S1,194516.000
2025-S2,252252.000
2016-S1,0.132
2016-S2,0.094
2017-S1,0.080
2017-S2,0.069
2018-S1,0.065
2018-S2,0.061
2019-S1,0.091
2019-S2,0.088
2020-S1,0.117
2020-S2,0.120
2021-S1,0.096
2021-S2,0.094
2022-S1,0.196
2022-S2,0.224
2023-S1,0.215
2023-S2,0.196
2024-S1,0.182
2024-S2,0.191
2025-S1,2.730
2025-S2,2.854
2015-S1,2626214.248
2015-S2,2083942.780
2016-S1,1997126.734
2016-S2,1936351.425
2017-S1,2523488.185
2017-S2,2944478.156
2018-S1,4189098.203
2018-S2,2997397.056
2019-S1,3287678.519
2019-S2,2616380.650
2020-S1,2755430.834
2020-S2,2810340.699
2021-S1,3140281.884
2021-S2,2861430.326
2022-S1,2956821.510
2022-S2,2957429.290
2023-S1,3803757.790
2023-S2,4161246.720
2024-S1,4034392.767
2024-S2,4201222.574
2025-S1,5070913.429
2025-S2,5396049.157
2015-S1,2256438.657
2015-S2,2511265.619
2016-S1,3250754.135
2016-S2,2538154.434
2017-S1,3365035.006
2017-S2,3272411.002
2018-S1,3340263.327
2018-S2,3096635.863
2019-S1,2940975.096
2019-S2,2944686.738
2020-S1,3296873.266
2020-S2,3506536.400
2021-S1,3755619.961
2021-S2,3791769.007
2022-S1,3853891.283
2022-S2,3875615.451
2023-S1,4019890.821
2023-S2,3990355.182
2024-S1,4484688.419
2024-S2,4242159.780
2025-S1,4303075.526
2025-S2,3115112.972
2015-S1,716.639
2015-S2,711.603
2016-S1,777.979
2016-S2,778.603
2017-S1,776.679
2017-S2,731.507
2018-S1,806.098
2018-S2,832.027
2019-S1,803.539
2019-S2,711.162
2020-S1,705.852
2020-S2,724.700
2021-S1,743.125
2021-S2,726.889
2022-S1,753.786
2022-S2,744.096
2023-S1,812.540
2023-S2,738.960
2024-S1,770.449
2024-S2,744.678
2025-S1,687.169
2025-S2,753.696
2016-S1,4371.848
2016-S2,91.464
2017-S1,2669.642
2017-S2,825.435
2018-S1,1059.670
2018-S2,1747.680
2019-S1,3920.723
2019-S2,630.316
2020-S1,449.820
2020-S2,12374.460
2021-S1,110.379
2021-S2,440.340
2022-S1,520.417
2022-S2,1114.341
2023-S1,4754.056
2023-S2,4242.677
2024-S1,2764.922
2024-S2,2277.149
2025-S1,1359.345
2025-S2,1948.117
2015-S1,303463.000
2015-S2,205048.000
2016-S1,173079.000
2016-S2,181822.000
2017-S1,178685.000
2017-S2,166198.000
2018-S1,157021.000
2018-S2,178304.000
2019-S1,124299.000
2019-S2,121305.000
2020-S1,117198.000
2020-S2,121038.000
2021-S1,116000.000
2021-S2,119571.000
2022-S1,96505.000
2022-S2,106041.000
2023-S1,90969.000
2023-S2,148748.000
2024-S1,151849.000
2024-S2,144926.000
2025-S1,158022.000
2025-S2,175951.000
2015-S1,670201.000
2015-S2,761241.000
2016-S1,737157.000
2016-S2,842324.000
2017-S1,869292.000
2017-S2,756878.000
2018-S1,616836.000
2018-S2,640282.000
2019-S1,549521.000
2019-S2,527500.000
2020-S1,525047.000
2020-S2,472607.000
2021-S1,472795.000
2021-S2,489144.000
2022-S1,498504.000
2022-S2,543347.000
2023-S1,537288.000
2023-S2,539763.000
2024-S1,563415.000
2024-S2,509609.000
2025-S1,558170.000
2025-S2,630392.000
2015-S1,828865.782
2015-S2,684163.166
2016-S1,711815.322
2016-S2,676759.025
2017-S1,1040025.523
2017-S2,408252.423
2018-S1,480715.903
2018-S2,457422.294
2019-S1,540293.058
2019-S2,424237.222
2020-S1,427897.477
2020-S2,342222.323
2021-S1,387336.782
2021-S2,284098.617
2022-S1,312109.674
2022-S2,242883.697
2023-S1,352737.530
2023-S2,254729.353
2024-S1,289824.890
2024-S2,250285.698
2025-S1,333031.424
2025-S2,267300.589
2015-S1,3341158.000
2015-S2,2526812.000
2016-S1,2504901.000
2016-S2,1860430.000
2017-S1,1936595.000
2017-S2,2101691.000
2018-S1,1901120.000
2018-S2,1828186.000
2019-S1,1552349.000
2019-S2,1677061.000
2020-S1,2199889.000
2020-S2,2087349.000
2021-S1,2316444.000
2021-S2,2275944.000
2022-S1,2419551.000
2022-S2,2524675.000
2023-S1,2597727.000
2023-S2,2066633.000
2024-S1,2192980.000
2024-S2,2338784.000
2025-S1,2987418.000
2025-S2,2886914.000
2015-S1,114697.745
2015-S2,104409.045
2016-S1,94537.059
2016-S2,133758.346
2017-S1,140335.569
2017-S2,176624.558
2018-S1,211903.904
2018-S2,201320.326
2019-S1,234622.788
2019-S2,230374.579
2020-S1,210272.242
2020-S2,324285.622
2021-S1,304523.799
2021-S2,315137.979
2022-S1,232540.322
2022-S2,243849.116
2023-S1,369414.411
2023-S2,394892.294
2024-S1,445773.009
2024-S2,492243.893
2025-S1,544152.281
2025-S2,668448.762
2015-S1,512303.000
2015-S2,284004.000
2016-S1,269239.000
2016-S2,322782.000
2017-S1,434551.000
2017-S2,446658.000
2018-S1,402235.000
2018-S2,217973.000
2019-S1,408399.000
2019-S2,441647.000
2020-S1,508767.000
2020-S2,485726.000
2021-S1,579504.000
2021-S2,624895.000
2022-S1,757222.000
2022-S2,721548.000
2023-S1,672696.000
2023-S2,591596.000
2024-S1,647585.000
2024-S2,640876.000
2025-S1,771997.000
2025-S2,719749.000
2015-S1,317772.000
2015-S2,435986.000
2016-S1,161420.000
2016-S2,211420.000
2017-S1,185658.000
2017-S2,167566.000
2018-S1,148377.000
2018-S2,141865.000
2019-S1,139837.000
2019-S2,144889.000
2020-S1,169515.000
2020-S2,168344.000
2021-S1,197859.000
2021-S2,195405.000
2022-S1,292540.000
2022-S2,220736.000
2023-S1,304336.000
2023-S2,322360.000
2024-S1,361860.000
2024-S2,369253.000
2025-S1,524221.000
2025-S2,625226.000
2015-S1,651.241
2015-S2,414.725
2016-S1,492.620
2016-S2,339.113
2017-S1,420.244
2017-S2,224.910
2018-S1,346.775
2018-S2,1078.417
2019-S1,288.441
2019-S2,319.621
2020-S1,418.892
2020-S2,324.079
2021-S1,509.629
2021-S2,234.929
2022-S1,588.926
2022-S2,573.870
2023-S1,456.553
2023-S2,395.547
2024-S1,325.357
2024-S2,439.762
2025-S1,367.459
2025-S2,403.353
2015-S1,4274.380
2015-S2,3552.860
2016-S1,6698.377
2016-S2,4354.485
2017-S1,3796.096
2017-S2,2744.876
2018-S1,3572.471
2018-S2,3655.237
2019-S1,3268.726
2019-S2,2484.722
2020-S1,2840.280
2020-S2,2875.153
2021-S1,4342.555
2021-S2,2423.091
2022-S1,4830.506
2022-S2,4090.208
2023-S1,3106.634
2023-S2,3208.640
2024-S1,2983.932
2024-S2,3161.420
2025-S1,4244.744
2025-S2,3895.620
2015-S1,507821.291
2015-S2,401211.390
2016-S1,916124.192
2016-S2,714173.839
2017-S1,405094.725
2017-S2,300435.348
2018-S1,362932.709
2018-S2,391196.308
2019-S1,314389.195
2019-S2,268790.167
2020-S1,284741.141
2020-S2,327177.693
2021-S1,361123.406
2021-S2,416974.607
2022-S1,848877.191
2022-S2,812674.375
2023-S1,855189.354
2023-S2,697902.773
2024-S1,871580.153
2024-S2,819263.242
2025-S1,522562.322
2025-S2,783395.917
2015-S1,1613.607
2015-S2,1199.405
2016-S1,1110.791
2016-S2,1310.694
2017-S1,1197.903
2017-S2,1339.634
2018-S1,1156.050
2018-S2,1251.885
2019-S1,1287.358
2019-S2,1328.584
2020-S1,1287.228
2020-S2,1447.312
2021-S1,1571.419
2021-S2,1589.499
2022-S1,1700.935
2022-S2,1290.523
2023-S1,1694.140
2023-S2,1657.529
2024-S1,1545.479
2024-S2,1465.080
2025-S1,1521.234
2025-S2,1516.706
2015-S1,712782.012
2015-S2,761959.138
2016-S1,742672.391
2016-S2,827985.955
2017-S1,830597.169
2017-S2,959174.591
2018-S1,968954.172
2018-S2,904827.245
2019-S1,932742.926
2019-S2,994826.041
2020-S1,874666.405
2020-S2,976795.379
2021-S1,999288.549
2021-S2,1231511.167
2022-S1,1002852.134
2022-S2,996976.620
2023-S1,1120224.958
2023-S2,1197191.129
2024-S1,1257761.216
2024-S2,1347107.072
2025-S1,1541020.561
2025-S2,1858221.020
2015-S1,438123.348
2015-S2,363747.730
2016-S1,633989.500
2016-S2,384635.555
2017-S1,498329.953
2017-S2,413747.741
2018-S1,451819.103
2018-S2,507892.854
2019-S1,385867.555
2019-S2,496337.016
2020-S1,305820.864
2020-S2,353538.439
2021-S1,325666.797
2021-S2,322669.996
2022-S1,384400.954
2022-S2,372437.669
2023-S1,468361.976
2023-S2,293885.043
2024-S1,371201.549
2024-S2,350619.950
2025-S1,460788.998
2025-S2,353996.114
2015-S1,8424.000
2015-S2,8900.000
2016-S1,6220.000
2016-S2,7571.000
2017-S1,8928.000
2017-S2,8924.000
2018-S1,6275.000
2018-S2,5606.000
2019-S1,5840.000
2019-S2,6333.000
2020-S1,6863.000
2020-S2,6191.000
2021-S1,5712.000
2021-S2,5369.000
2022-S1,5826.000
2022-S2,4517.000
2023-S1,4963.000
2023-S2,4727.000
2024-S1,6339.000
2024-S2,5391.000
2025-S1,4735.000
2025-S2,7206.000
2015-S1,83192.000
2015-S2,25898.000
2016-S1,23181.000
2016-S2,20335.000
2017-S1,20785.000
2017-S2,23120.000
2018-S1,25586.000
2018-S2,30350.000
2019-S1,29923.000
2019-S2,29820.000
2020-S1,32339.000
2020-S2,35788.000
2021-S1,38493.000
2021-S2,36794.000
2022-S1,20914.000
2022-S2,19139.000
2023-S1,16780.000
2023-S2,18237.000
2024-S1,21999.000
2024-S2,19777.000
2025-S1,21620.000
2025-S2,15968.000
2015-S1,463205.000
2015-S2,289814.000
2016-S1,277325.000
2016-S2,275938.000
2017-S1,310388.000
2017-S2,355802.000
2018-S1,364341.000
2018-S2,371620.000
2019-S1,370118.000
2019-S2,337677.000
2020-S1,384692.000
2020-S2,366848.000
2021-S1,375450.000
2021-S2,348413.000
2022-S1,315217.000
2022-S2,332178.000
2023-S1,311172.000
2023-S2,258461.000
2024-S1,277289.000
2024-S2,270482.000
2025-S1,359548.000
2025-S2,278318.000
2015-S1,87298.991
2015-S2,76799.359
2016-S1,70205.490
2016-S2,57741.820
2017-S1,57481.195
2017-S2,58679.167
2018-S1,62828.727
2018-S2,56574.602
2019-S1,53270.070
2019-S2,50908.205
2020-S1,52669.851
2020-S2,52414.256
2021-S1,51909.394
2021-S2,43876.894
2022-S1,37703.137
2022-S2,36995.667
2023-S1,37169.635
2023-S2,52426.896
2024-S1,52130.134
2024-S2,43738.727
2025-S1,50425.747
2025-S2,120919.317
2015-S1,3522376.444
2015-S2,3044994.193
2016-S1,4872728.262
2016-S2,3278445.686
2017-S1,2867311.061
2017-S2,2341875.941
2018-S1,2064613.173
2018-S2,2116068.881
2019-S1,3095833.480
2019-S2,2983867.656
2020-S1,3851868.179
2020-S2,4033138.954
2021-S1,3260409.808
2021-S2,3210910.428
2022-S1,4838328.110
2022-S2,6094042.891
2023-S1,5960459.146
2023-S2,5186154.859
2024-S1,4711587.953
2024-S2,4471681.210
2025-S1,6003337.542
2025-S2,6474335.914
2015-S1,78825.910
2015-S2,53550.979
2016-S1,53299.799
2016-S2,45782.742
2017-S1,52299.029
2017-S2,53836.112
2018-S1,50782.765
2018-S2,48092.730
2019-S1,44382.773
2019-S2,41293.969
2020-S1,44408.273
2020-S2,44830.407
2021-S1,42323.208
2021-S2,38226.513
2022-S1,30479.176
2022-S2,25337.171
2023-S1,31251.154
2023-S2,26553.641
2024-S1,29142.027
2024-S2,29150.938
2025-S1,39793.351
2025-S2,34818.318
2015-S1,1207679.000
2015-S2,1084807.000
2016-S1,1163218.000
2016-S2,922779.000
2017-S1,1081299.000
2017-S2,1209945.000
2018-S1,1019382.000
2018-S2,978339.000
2019-S1,776450.000
2019-S2,756127.000
2020-S1,902140.000
2020-S2,966156.000
2021-S1,1038679.000
2021-S2,902181.000
2022-S1,984754.000
2022-S2,842718.000
2023-S1,1083317.000
2023-S2,707132.000
2024-S1,841893.000
2024-S2,947816.000
2025-S1,1044448.000
2025-S2,1103512.000
2015-S1,203392.000
2015-S2,125191.000
2016-S1,136123.000
2016-S2,116981.000
2017-S1,87121.000
2017-S2,87764.000
2018-S1,70924.000
2018-S2,82993.000
2019-S1,163830.000
2019-S2,190266.000
2020-S1,261469.000
2020-S2,277460.000
2021-S1,309756.000
2021-S2,227169.000
2022-S1,222906.000
2022-S2,267981.000
2023-S1,376306.000
2023-S2,223056.000
2024-S1,244199.000
2024-S2,305385.000
2025-S1,405871.000
2025-S2,379843.000
2015-S1,69380.000
2015-S2,43700.000
2016-S1,25026.000
2016-S2,53918.000
2017-S1,64280.000
2017-S2,35925.000
2018-S1,33475.000
2018-S2,45153.000
2019-S1,53260.000
2019-S2,35217.000
2020-S1,30485.000
2020-S2,27267.000
2021-S1,112636.000
2021-S2,104038.000
2022-S1,96137.000
2022-S2,80100.000
2023-S1,71024.000
2023-S2,55540.000
2024-S1,69799.000
2024-S2,38146.000
2025-S1,40569.000
2025-S2,58053.000
2015-S1,7563.725
2015-S2,7287.915
2016-S1,13019.305
2016-S2,14164.116
2017-S1,20535.155
2017-S2,17952.975
2018-S1,20981.223
2018-S2,14199.808
2019-S1,15658.721
2019-S2,16707.362
2020-S1,16427.376
2020-S2,26209.352
2021-S1,11167.428
2021-S2,19078.978
2022-S1,43113.534
2022-S2,40497.503
2023-S1,36429.217
2023-S2,48542.074
2024-S1,30226.404
2024-S2,37522.641
2025-S1,59488.443
2025-S2,62210.020
2016-S1,338220311.827
2016-S2,287218753.592
2017-S1,329766192.094
2017-S2,320217958.127
2018-S1,366665471.647
2018-S2,332085979.558
2019-S1,407709391.898
2019-S2,344021177.487
2020-S1,388066451.547
2020-S2,362670187.795
2021-S1,378888138.713
2021-S2,370156506.898
2022-S1,393933852.199
2022-S2,373394866.716
2023-S1,446145884.261
2023-S2,402395145.600
2024-S1,445037290.838
2024-S2,417996558.634
2025-S1,515484435.923
2025-S2,527270968.671
2015-S1,685264.545
2015-S2,417722.471
2016-S1,510269.574
2016-S2,348854.207
2017-S1,389955.542
2017-S2,428118.914
2018-S1,456199.502
2018-S2,394830.608
2019-S1,469353.067
2019-S2,452392.880
2020-S1,432246.728
2020-S2,434013.816
2021-S1,465932.366
2021-S2,405804.055
2022-S1,435134.852
2022-S2,399872.551
2023-S1,454815.165
2023-S2,417260.985
2024-S1,422017.379
2024-S2,419171.325
2025-S1,526189.703
2025-S2,603398.202
2015-S1,101169.365
2015-S2,69261.252
2016-S1,113274.831
2016-S2,75254.008
2017-S1,60644.155
2017-S2,41918.715
2018-S1,35646.204
2018-S2,33902.327
2019-S1,44294.560
2019-S2,39091.893
2020-S1,43991.914
2020-S2,46491.451
2021-S1,39488.903
2021-S2,42051.082
2022-S1,79647.113
2022-S2,86732.115
2023-S1,82958.880
2023-S2,75120.547
2024-S1,66654.684
2024-S2,68446.902
2025-S1,63618.696
2025-S2,68390.227
2015-S1,115912.000
2015-S2,137281.500
2016-S1,134270.500
2016-S2,99907.000
